id,area,currentSource,label,disposition,expectedOutcome,availability,evidence,notes
"src/ui/laser/OriginRow.tsx:59:5","laser","src/ui/laser/OriginRow.tsx:59","Set origin here","verified-boundary","Request Set origin here and update local placement mode/anchor to User Origin.","{""disabledWhen"":""props.busy"",""enclosingConditions"":[],""scope"":""Current UI component; controller-specific runtime checks remain in the action/store.""}","src/ui/laser/OriginRow.test.tsx: OriginRow Set origin and the Start-from mode (ADR-327) upgrades Absolute Coordinates to User Origin once an origin exists [setOriginHere is replaced with an async no-op; only the real placement-mode/anchor mutation is established, not controller origin.]","setOriginHere is replaced with an async no-op; only the real placement-mode/anchor mutation is established, not controller origin."
"src/ui/laser/OriginRow.tsx:88:5","laser","src/ui/laser/OriginRow.tsx:88","Release motors","verified-boundary","Require confirmation before releasing motors; busy state remains inert.","{""disabledWhen"":""props.busy"",""enclosingConditions"":[],""scope"":""Current UI component; controller-specific runtime checks remain in the action/store.""}","src/ui/laser/MachineRunControls.audit.test.tsx: Machine run control audit Release motors requires confirmation and does not release while streaming [Rendered control and callback arguments verified at the named component boundary; downstream effects are not established by this case. No physical controller or material run.]","Rendered control and callback arguments verified at the named component boundary; downstream effects are not established by this case. No physical controller or material run."
"src/ui/laser/OriginRow.tsx:153:9","laser","src/ui/laser/OriginRow.tsx:153","Origin","verified-boundary","Open the origin tutorial without editing the project.","{""disabledWhen"":null,""enclosingConditions"":[],""scope"":""Current UI component; controller-specific runtime checks remain in the action/store.""}","src/ui/tutorials/TutorialControls.audit.test.tsx: individual tutorial control outcomes 'origin' card and contextual button open the named lesson without editing the project [Shared real TutorialButton and TutorialHost binding exercised for this exact lesson; enclosing machine call site is source-traced, not individually clicked.]","Shared real TutorialButton and TutorialHost binding exercised for this exact lesson; enclosing machine call site is source-traced, not individually clicked."
"src/ui/laser/OriginRow.tsx:156:9","laser","src/ui/laser/OriginRow.tsx:156","SetOriginButton","verified-boundary","Request Set origin here and update local placement mode/anchor to User Origin.","{""disabledWhen"":null,""enclosingConditions"":[],""scope"":""Current UI component; controller-specific runtime checks remain in the action/store.""}","src/ui/laser/OriginRow.test.tsx: OriginRow Set origin and the Start-from mode (ADR-327) upgrades Absolute Coordinates to User Origin once an origin exists [setOriginHere is replaced with an async no-op; only the real placement-mode/anchor mutation is established, not controller origin.]","setOriginHere is replaced with an async no-op; only the real placement-mode/anchor mutation is established, not controller origin."
"src/ui/laser/OriginRow.tsx:166:9","laser","src/ui/laser/OriginRow.tsx:166","Reset origin","verified-boundary","Reset transient origin or, after explicit confirmation, clear persistent origin through separate actions.","{""disabledWhen"":""busy || !hasCustom || persistentOrUnknown"",""enclosingConditions"":[],""scope"":""Current UI component; controller-specific runtime checks remain in the action/store.""}","src/ui/laser/MachineRunControls.audit.test.tsx: Machine run control audit Reset origin and Clear persistent origin call separate store actions with persistent confirmation [Rendered control and callback arguments verified at the named component boundary; downstream effects are not established by this case. No physical controller or material run.]","Rendered control and callback arguments verified at the named component boundary; downstream effects are not established by this case. No physical controller or material run."
"src/ui/laser/OriginRow.tsx:175:9","laser","src/ui/laser/OriginRow.tsx:175","GoToWorkZeroButton","verified-boundary","Request jogToMachinePosition with the known work-zero coordinates and selected feed.","{""disabledWhen"":null,""enclosingConditions"":[],""scope"":""Current UI component; controller-specific runtime checks remain in the action/store.""}","src/ui/laser/OriginRow.test.tsx: OriginRow persistent origin controls returns to the known work zero with a beam-off jog [Exact mocked jogToMachinePosition arguments asserted; laser-off output and physical motion are not established by this case.]","Exact mocked jogToMachinePosition arguments asserted; laser-off output and physical motion are not established by this case."
"src/ui/laser/OriginRow.tsx:176:9","laser","src/ui/laser/OriginRow.tsx:176","ReleaseMotorsButton","verified-boundary","Require confirmation before releasing motors; busy state remains inert.","{""disabledWhen"":null,""enclosingConditions"":[],""scope"":""Current UI component; controller-specific runtime checks remain in the action/store.""}","src/ui/laser/MachineRunControls.audit.test.tsx: Machine run control audit Release motors requires confirmation and does not release while streaming [Rendered control and callback arguments verified at the named component boundary; downstream effects are not established by this case. No physical controller or material run.]","Rendered control and callback arguments verified at the named component boundary; downstream effects are not established by this case. No physical controller or material run."
"src/ui/laser/OriginRow.tsx:286:5","laser","src/ui/laser/OriginRow.tsx:286","Go to work zero","verified-boundary","Request jogToMachinePosition with the known work-zero coordinates and selected feed.","{""disabledWhen"":""!ready"",""enclosingConditions"":[],""scope"":""Current UI component; controller-specific runtime checks remain in the action/store.""}","src/ui/laser/OriginRow.test.tsx: OriginRow persistent origin controls returns to the known work zero with a beam-off jog [Exact mocked jogToMachinePosition arguments asserted; laser-off output and physical motion are not established by this case.]","Exact mocked jogToMachinePosition arguments asserted; laser-off output and physical motion are not established by this case."
"src/ui/laser/OriginRow.tsx:335:7","laser","src/ui/laser/OriginRow.tsx:335","Advanced origin","verified-behaviour","Expand and collapse this named section; preserve the surrounding project and setup state.","{""disabledWhen"":null,""enclosingConditions"":[],""scope"":""Current UI component; controller-specific runtime checks remain in the action/store.""}","src/ui/laser/MachineRunControls.audit.test.tsx: Machine run control audit Reset origin and Clear persistent origin call separate store actions with persistent confirmation [Rendered interaction asserts the real component UI state. The case does not establish any downstream machine or external service effect.]","Rendered interaction asserts the real component UI state. The case does not establish any downstream machine or external service effect."
"src/ui/laser/OriginRow.tsx:342:9","laser","src/ui/laser/OriginRow.tsx:342","Set persistent origin","verified-boundary","Confirm and request persistent G54 origin.","{""disabledWhen"":""persistentDisabled"",""enclosingConditions"":[],""scope"":""Current UI component; controller-specific runtime checks remain in the action/store.""}","src/ui/laser/OriginRow.test.tsx: OriginRow persistent origin controls confirms before setting persistent G54 origin [Rendered control and callback arguments verified at the named component boundary; downstream effects are not established by this case. No physical controller or material run.]","Rendered control and callback arguments verified at the named component boundary; downstream effects are not established by this case. No physical controller or material run."
